FIPS_final,Name_final,group,superclus2,sample,count,unemployed,lastworked_pastyr,male,age25,agemed,age75,a2534,a3544,a4554,a5564,whiteNH,blackNH,latino,asianNH,otherNH,insch,lths,hs,sc,aa,baplus,dis,fb,lep,married,children,nospouse_kids,snap,fincpadj
6065c,"Riverside County, CA",ALL,,6226,224737.234533149,.31867033,.23523487,.33419994,34,44,54,.2758365,.24107336,.2450805,.23800963,.35473487,.056634825,.49449405,.070098147,.024038123,.021123996,.2878702,.31926918,.22308357,.057569005,.11220805,.14261219,.38929847,.27121958,.5526495,.33831865,.11167497,.25284636,43827.6899991858
6065c,"Riverside County, CA",1,4,1355,45223.18985561461,.3408314,.25671053,.31817833,43,51,57,0,.31750003,.33641744,.34608254,.55265719,.091820948,.25954062,.062131558,.033849679,.01969504,0,0,.77984238,.22015764,0,.18197769,.2033658,.10649231,.58885425,.2770758,.10388707,.22503269,52265.9808
6065c,"Riverside County, CA",2,6,656,19483.87423398211,.30504748,.27642983,.40366486,45,52,59,0,.23906989,.33745819,.4234719,.53148454,.068453446,.16524732,.20673428,.028080406,.0047290293,0,0,0,0,1,.0980004,.36790693,.15627374,.72964585,.24121715,.02738687,.060043015,64581.84645225943
6065c,"Riverside County, CA",3,5,425,17849.89390574386,.49446192,.32403043,.31140831,26,29,32,1,0,0,0,.37005171,.07044147,.4585408,.074242488,.026723534,.16086222,0,0,.83295876,.16704123,0,.074554674,.11888861,.060522825,.32771841,.45331958,.21740252,.29289985,47059.408
6065c,"Riverside County, CA",4,7,157,5733.452161041961,.47262549,.37326059,.38295963,28,30,32,1,0,0,0,.44388881,.083379887,.24146974,.15556017,.075701393,.0071320273,0,0,0,0,1,.047551047,.29857039,.15987016,.47114548,.26997408,.041996852,.077239968,60075.84
6065c,"Riverside County, CA",5,1,2582,92305.59498020538,.21203515,.12598938,.30385214,42,49,56,0,.34179267,.33766559,.32054177,.28306469,.031310052,.61038077,.059072815,.016171677,.0024240266,.50935429,.49064568,0,0,0,.17348365,.53709298,.41543141,.61787385,.28797349,.071510673,.27398065,39774.21654520105
6065c,"Riverside County, CA",6,3,1051,44141.2293965616,.43388459,.36966199,.38629726,27,30,33,.87010235,.08183758,.048060048,0,.20604275,.059270188,.68560368,.028228117,.020855265,.014238841,.40050763,.59949237,0,0,0,.097285263,.40130469,.28881893,.40258235,.51157498,.20714383,.32886255,38607.94438076169
6067c,"Sacramento County, CA",ALL,,3313,126150.8724945561,.33904368,.23377539,.41631976,32,44,53,.31062007,.21222489,.2560986,.22105645,.42348868,.11192798,.2428508,.17743179,.044300757,.031913809,.23618379,.28711349,.25188157,.081066035,.14375512,.16877753,.3423709,.24255331,.48543993,.30827618,.095560476,.31210116,38954.12960612473
6067c,"Sacramento County, CA",1,1,820,30484.98255206187,.28525767,.2830874,.36767232,41,50,58,0,.35701072,.22904642,.41394287,.3103914,.086913578,.31727335,.2513184,.034103256,.0022445659,.46408841,.53591156,0,0,0,.17849682,.54879653,.46412304,.6468395,.46169946,.10253364,.34002078,33442.2176
6067c,"Sacramento County, CA",2,1,849,35529.42597372618,.27036273,.096809812,.4297621,28,33,47,.5753935,.12388647,.30072001,0,.35096571,.11563435,.34800801,.14590065,.039491292,.0042455737,.44039729,.55960268,0,0,0,.17957625,.31360888,.25389296,.36764911,.24872011,.09428414,.43246114,33213.52103259057
6067c,"Sacramento County, CA",3,5,707,28659.28658349725,.50942886,.35408339,.45398721,30,35,45,.47186404,.23857087,.28956509,0,.54653317,.13484472,.14157818,.11947536,.057568572,.11073633,0,0,.7661615,.23383847,0,.14865419,.20939955,.10846863,.4120037,.40807825,.17179379,.333783,38048.032
6067c,"Sacramento County, CA",4,4,379,13342.34300140716,.22544567,.12001127,.43023437,52,57,60,0,.11616855,.1544034,.72942805,.48420703,.18399003,.1737366,.10294143,.05512489,.015300605,0,0,.73581052,.26418948,0,.21357961,.19431561,.084292948,.48104122,.027037818,.0031039258,.17763673,54519.58673015511
6067c,"Sacramento County, CA",5,7,382,12599.69002830964,.45783117,.34839258,.4066439,30,38,48,.41416132,.24604116,.33979753,0,.46376675,.047617011,.14974384,.28217143,.056700967,.034041807,0,0,0,0,1,.12301599,.40742162,.18318951,.56202167,.30197945,.048774071,.10066214,61506.52043072326
6067c,"Sacramento County, CA",6,6,176,5535.14435555399,.19735262,.23175727,.3914158,57,59,61,0,0,0,1,.6367597,.079936393,.060871515,.21411191,.0083204927,0,0,0,0,0,1,.14629784,.28738847,.16032602,.56912142,.021083601,0,.078918681,77497.8336
6071c,"San Bernardino County, CA",ALL,,5208,210849.9638775406,.29911444,.21522067,.34834573,33,43,53,.29473415,.2432327,.25767028,.20436287,.29972786,.071250424,.5474335,.059998572,.021589661,.021386757,.32293594,.30990064,.21749748,.055327084,.094338879,.13036162,.37453586,.29171219,.50975138,.36140907,.12640755,.34723505,40050.56
6071c,"San Bernardino County, CA",1,2,713,25408.32905023064,.14351609,.11415213,.31657696,56,59,61,0,0,0,1,.26804966,.046193589,.59329146,.081747808,.010717467,.00068912026,.53200346,.46799654,0,0,0,.1873751,.52852541,.49326742,.62685293,.0657392,.018644594,.25612274,44856.6272
