FIPS_final,Name_final,stpuma,cbsa,metro_name,pct_supercluster1,pct_supercluster2,pct_supercluster3,pct_supercluster4,pct_supercluster5,pct_supercluster6,pct_supercluster7,pct_cluster1,pct_cluster2,pct_cluster3,pct_cluster4,pct_cluster5,pct_cluster6,pct_cluster7,pct_cluster8,pct_cluster9
36005a,"The Bronx, New York City",3603710,35620,"New York-Newark-Jersey City, NY-NJ-PA",.15391539,.12296984,.13529412,.11805555,.13752122,.0095238099,.074074075,.13529412,.15391539,.13752122,.12296984,.11805555,.07185629,.0095238099,.077669904,
36029c,"Erie County, NY",3601201,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",.077244259,,.068728521,.11428571,.11048159,.059360731,.063492067,.077244259,.068728521,.11048159,.11428571,.059360731,.063492067,,,
36029c,"Erie County, NY",3601202,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",.048016701,,.020618556,.12142857,.073654391,.21917808,.12698413,.048016701,.020618556,.073654391,.12142857,.21917808,.12698413,,,
36029c,"Erie County, NY",3601203,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",.073068894,,.058419243,.064285718,.090651557,.12785389,.063492067,.073068894,.058419243,.090651557,.064285718,.12785389,.063492067,,,
36029c,"Erie County, NY",3601204,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",.23382045,,.16838488,.12857144,.17847025,.14155251,.20634921,.23382045,.16838488,.17847025,.12857144,.14155251,.20634921,,,
36029c,"Erie County, NY",3601205,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",.2400835,,.3298969,.17142858,.23512748,.11415525,.11111111,.2400835,.3298969,.23512748,.17142858,.11415525,.11111111,,,
36029c,"Erie County, NY",3601206,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",.13987474,,.21993127,.10714286,.15864022,.16438356,.19047619,.13987474,.21993127,.15864022,.10714286,.16438356,.19047619,,,
36029c,"Erie County, NY",3601207,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",.18789144,,.13402061,.29285714,.1529745,.17351598,.23809524,.18789144,.13402061,.1529745,.29285714,.17351598,.23809524,,,
36047a,"Brooklyn, New York City",3604001,35620,"New York-Newark-Jersey City, NY-NJ-PA",.048927981,.060185187,.050820954,.049019609,.039999999,.049504951,.090909094,.050820954,.048927981,.060185187,.049019609,.039999999,.049504951,.090909094,,
36047a,"Brooklyn, New York City",3604002,35620,"New York-Newark-Jersey City, NY-NJ-PA",.056624521,.052777778,.063330725,.033333335,.050000001,.02310231,.042283297,.063330725,.056624521,.052777778,.033333335,.050000001,.02310231,.042283297,,
36047a,"Brooklyn, New York City",3604003,35620,"New York-Newark-Jersey City, NY-NJ-PA",.061572291,.041666668,.076622359,.035294119,.053333335,.03520352,.038054969,.076622359,.061572291,.041666668,.035294119,.053333335,.03520352,.038054969,,
36047a,"Brooklyn, New York City",3604004,35620,"New York-Newark-Jersey City, NY-NJ-PA",.037932929,.028703704,.041438624,.047058824,.045555554,.093509354,.088794924,.041438624,.037932929,.028703704,.047058824,.045555554,.093509354,.088794924,,
36047a,"Brooklyn, New York City",3604005,35620,"New York-Newark-Jersey City, NY-NJ-PA",.018141836,.014814815,.0179828,.029411765,.016666668,.07920792,.065539114,.0179828,.018141836,.014814815,.029411765,.016666668,.07920792,.065539114,,
36047a,"Brooklyn, New York City",3604006,35620,"New York-Newark-Jersey City, NY-NJ-PA",.040131941,.041666668,.044566069,.025490196,.06666667,.0330033,.033826638,.044566069,.040131941,.041666668,.025490196,.06666667,.0330033,.033826638,,
36047a,"Brooklyn, New York City",3604007,35620,"New York-Newark-Jersey City, NY-NJ-PA",.074766353,.039814815,.082095385,.031372551,.078888886,.01540154,.021141648,.082095385,.074766353,.039814815,.031372551,.078888886,.01540154,.021141648,,
36047a,"Brooklyn, New York City",3604008,35620,"New York-Newark-Jersey City, NY-NJ-PA",.084112152,.071296297,.078967944,.033333335,.076666668,.028602861,.031712472,.078967944,.084112152,.071296297,.033333335,.076666668,.028602861,.031712472,,
36047a,"Brooklyn, New York City",3604009,35620,"New York-Newark-Jersey City, NY-NJ-PA",.0637713,.078703701,.061767004,.11764706,.11111111,.088008799,.061310783,.061767004,.0637713,.078703701,.11764706,.11111111,.088008799,.061310783,,
36047a,"Brooklyn, New York City",3604010,35620,"New York-Newark-Jersey City, NY-NJ-PA",.045629468,.049074072,.053166535,.037254903,.082222223,.027502751,.040169135,.053166535,.045629468,.049074072,.037254903,.082222223,.027502751,.040169135,,
36047a,"Brooklyn, New York City",3604011,35620,"New York-Newark-Jersey City, NY-NJ-PA",.032985158,.03425926,.029710712,.041176472,.05888889,.01650165,.042283297,.029710712,.032985158,.03425926,.041176472,.05888889,.01650165,.042283297,,
36047a,"Brooklyn, New York City",3604012,35620,"New York-Newark-Jersey City, NY-NJ-PA",.08686091,.078703701,.070367478,.025490196,.034444444,.044004399,.048625793,.070367478,.08686091,.078703701,.025490196,.034444444,.044004399,.048625793,,
36047a,"Brooklyn, New York City",3604013,35620,"New York-Newark-Jersey City, NY-NJ-PA",.050577242,.062962964,.035965599,.10784314,.036666665,.071507148,.052854124,.035965599,.050577242,.062962964,.10784314,.036666665,.071507148,.052854124,,
36047a,"Brooklyn, New York City",3604014,35620,"New York-Newark-Jersey City, NY-NJ-PA",.068169326,.068518519,.086004689,.064705886,.044444446,.05390539,.069767445,.086004689,.068169326,.068518519,.064705886,.044444446,.05390539,.069767445,,
36047a,"Brooklyn, New York City",3604015,35620,"New York-Newark-Jersey City, NY-NJ-PA",.054425508,.039814815,.0578577,.078431375,.065555558,.094609462,.082452431,.0578577,.054425508,.039814815,.078431375,.065555558,.094609462,.082452431,,
36047a,"Brooklyn, New York City",3604016,35620,"New York-Newark-Jersey City, NY-NJ-PA",.056624521,.073148146,.041438624,.12941177,.056666669,.10451045,.052854124,.041438624,.056624521,.073148146,.12941177,.056666669,.10451045,.052854124,,
36047a,"Brooklyn, New York City",3604017,35620,"New York-Newark-Jersey City, NY-NJ-PA",.076965369,.12314815,.072713055,.06666667,.050000001,.099009901,.0782241,.072713055,.076965369,.12314815,.06666667,.050000001,.099009901,.0782241,,
36047a,"Brooklyn, New York City",3604018,35620,"New York-Newark-Jersey City, NY-NJ-PA",.041781198,.04074074,.035183739,.047058824,.032222223,.042904291,.059196617,.035183739,.041781198,.04074074,.047058824,.032222223,.042904291,.059196617,,
36055c,"Monroe County, NY",3600901,40380,"Rochester, NY",.11612903,,.078498296,.10344828,.17449665,.25619835,.16911764,.078498296,.11612903,.25619835,.16911764,.17449665,.10344828,,,
36055c,"Monroe County, NY",3600902,40380,"Rochester, NY",.27419356,,.39249146,.26108375,.20805369,.10743801,.16911764,.39249146,.27419356,.10743801,.16911764,.20805369,.26108375,,,
36055c,"Monroe County, NY",3600903,40380,"Rochester, NY",.25483871,,.30034131,.20689656,.14093959,.05785124,.10294118,.30034131,.25483871,.05785124,.10294118,.14093959,.20689656,,,
36055c,"Monroe County, NY",3600904,40380,"Rochester, NY",.14838709,,.10921501,.15270936,.16107382,.10743801,.088235296,.10921501,.14838709,.10743801,.088235296,.16107382,.15270936,,,
36055c,"Monroe County, NY",3600905,40380,"Rochester, NY",.11290322,,.040955633,.12807882,.17449665,.074380167,.13235295,.040955633,.11290322,.074380167,.13235295,.17449665,.12807882,,,
36055c,"Monroe County, NY",3600906,40380,"Rochester, NY",.093548387,,.078498296,.14778325,.14093959,.39669421,.33823529,.078498296,.093548387,.39669421,.33823529,.14093959,.14778325,,,
36059c,"Nassau County, NY",3603201,35620,"New York-Newark-Jersey City, NY-NJ-PA",.065406978,,.032967035,.09049774,.073099412,.2173913,.17021276,.065406978,.032967035,.18005539,.1474359,.073099412,.09049774,.2173913,,
36059c,"Nassau County, NY",3603202,35620,"New York-Newark-Jersey City, NY-NJ-PA",.072674416,,.04945055,.14479639,.096491225,.20923913,.17214701,.072674416,.04945055,.19390582,.12179487,.096491225,.14479639,.20923913,,
36059c,"Nassau County, NY",3603203,35620,"New York-Newark-Jersey City, NY-NJ-PA",.058139537,,.032967035,.06334842,.087719299,.057065219,.071566731,.058139537,.032967035,.066481993,.083333336,.087719299,.06334842,.057065219,,
36059c,"Nassau County, NY",3603204,35620,"New York-Newark-Jersey City, NY-NJ-PA",.094476745,,.08791209,.040723983,.070175439,.073369563,.054158606,.094476745,.08791209,.044321328,.07692308,.070175439,.040723983,.073369563,,
36059c,"Nassau County, NY",3603205,35620,"New York-Newark-Jersey City, NY-NJ-PA",.084302329,,.07692308,.081447966,.11695907,.073369563,.071566731,.084302329,.07692308,.077562325,.057692308,.11695907,.081447966,.073369563,,
36059c,"Nassau County, NY",3603206,35620,"New York-Newark-Jersey City, NY-NJ-PA",.18168604,,.31868133,.049773756,.11988304,.019021738,.059961315,.18168604,.31868133,.044321328,.096153848,.11988304,.049773756,.019021738,,
36059c,"Nassau County, NY",3603207,35620,"New York-Newark-Jersey City, NY-NJ-PA",.095930234,,.03846154,.1040724,.055555556,.040760871,.058027077,.095930234,.03846154,.041551247,.096153848,.055555556,.1040724,.040760871,,
36059c,"Nassau County, NY",3603208,35620,"New York-Newark-Jersey City, NY-NJ-PA",.084302329,,.043956045,.11764706,.084795319,.038043477,.052224372,.084302329,.043956045,.049861494,.057692308,.084795319,.11764706,.038043477,,
36059c,"Nassau County, NY",3603209,35620,"New York-Newark-Jersey City, NY-NJ-PA",.055232558,,.054945055,.06334842,.078947365,.070652172,.075435206,.055232558,.054945055,.077562325,.070512824,.078947365,.06334842,.070652172,,
36059c,"Nassau County, NY",3603210,35620,"New York-Newark-Jersey City, NY-NJ-PA",.082848839,,.08791209,.067873307,.061403509,.054347824,.065764025,.082848839,.08791209,.074792244,.044871796,.061403509,.067873307,.054347824,,
36059c,"Nassau County, NY",3603211,35620,"New York-Newark-Jersey City, NY-NJ-PA",.079941861,,.0989011,.09049774,.070175439,.046195652,.065764025,.079941861,.0989011,.063711911,.070512824,.070175439,.09049774,.046195652,,
36059c,"Nassau County, NY",3603212,35620,"New York-Newark-Jersey City, NY-NJ-PA",.045058139,,.07692308,.085972853,.084795319,.10054348,.08317215,.045058139,.07692308,.085872576,.07692308,.084795319,.085972853,.10054348,,
36061a,"Manhattan, New York city",3603801,35620,"New York-Newark-Jersey City, NY-NJ-PA",.18813314,.19650654,,.078740157,.24122807,.10406504,.086419754,.19650654,.18813314,.10406504,.086419754,.24122807,.078740157,,,
36061a,"Manhattan, New York city",3603802,35620,"New York-Newark-Jersey City, NY-NJ-PA",.095513746,.069868997,,.039370079,.074561402,.050406504,.13168724,.069868997,.095513746,.050406504,.13168724,.074561402,.039370079,,,
36061a,"Manhattan, New York city",3603803,35620,"New York-Newark-Jersey City, NY-NJ-PA",.16208394,.1048035,,.11023622,.1754386,.068292685,.074074075,.1048035,.16208394,.068292685,.074074075,.1754386,.11023622,,,
36061a,"Manhattan, New York city",3603804,35620,"New York-Newark-Jersey City, NY-NJ-PA",.18813314,.16593887,,.086614177,.1491228,.052032519,.057613168,.16593887,.18813314,.052032519,.057613168,.1491228,.086614177,,,
36061a,"Manhattan, New York city",3603805,35620,"New York-Newark-Jersey City, NY-NJ-PA",.024602026,.03930131,,.094488189,.021929825,.16585366,.090534978,.03930131,.024602026,.16585366,.090534978,.021929825,.094488189,,,
36061a,"Manhattan, New York city",3603806,35620,"New York-Newark-Jersey City, NY-NJ-PA",.036179449,.034934498,,.14173229,.048245613,.12520325,.061728396,.034934498,.036179449,.12520325,.061728396,.048245613,.14173229,,,
36061a,"Manhattan, New York city",3603807,35620,"New York-Newark-Jersey City, NY-NJ-PA",.054992765,.065502182,,.11811024,.052631579,.12682927,.15226337,.065502182,.054992765,.12682927,.15226337,.052631579,.11811024,,,
36061a,"Manhattan, New York city",3603808,35620,"New York-Newark-Jersey City, NY-NJ-PA",.034732271,.03930131,,.062992126,.039473683,.086178862,.098765433,.03930131,.034732271,.086178862,.098765433,.039473683,.062992126,,,
36061a,"Manhattan, New York city",3603809,35620,"New York-Newark-Jersey City, NY-NJ-PA",.17800289,.22707424,,.1496063,.12719299,.074796751,.10288066,.22707424,.17800289,.074796751,.10288066,.12719299,.1496063,,,
36061a,"Manhattan, New York city",3603810,35620,"New York-Newark-Jersey City, NY-NJ-PA",.037626628,.056768559,,.11811024,.070175439,.14634146,.14403293,.056768559,.037626628,.14634146,.14403293,.070175439,.11811024,,,
36081a,"Queens and Staten Island, New York City",3603901,35620,"New York-Newark-Jersey City, NY-NJ-PA",.040801968,.039041705,,.055393588,.03846154,.055851065,.038745388,.039041705,.055393588,.055851065,.040801968,.03846154,.038745388,,,
36081a,"Queens and Staten Island, New York City",3603902,35620,"New York-Newark-Jersey City, NY-NJ-PA",.04045023,.039041705,,.043731779,.043828264,.05319149,.036900368,.039041705,.043731779,.05319149,.04045023,.043828264,.036900368,,,
36081a,"Queens and Staten Island, New York City",3603903,35620,"New York-Newark-Jersey City, NY-NJ-PA",.064720362,.054125998,,.081632651,.063506261,.07180851,.056273062,.054125998,.081632651,.07180851,.064720362,.063506261,.056273062,,,
36081a,"Queens and Staten Island, New York City",3604101,35620,"New York-Newark-Jersey City, NY-NJ-PA",.064368628,.050576754,,.046647232,.067978531,.058510639,.12638377,.050576754,.046647232,.058510639,.064368628,.067978531,.12638377,,,
36081a,"Queens and Staten Island, New York City",3604102,35620,"New York-Newark-Jersey City, NY-NJ-PA",.088990502,.046140194,,.029154519,.054561716,.026595745,.029520296,.046140194,.029154519,.026595745,.088990502,.054561716,.029520296,,,
36081a,"Queens and Staten Island, New York City",3604103,35620,"New York-Newark-Jersey City, NY-NJ-PA",.08090046,.13842058,,.10495627,.088550985,.12234043,.092250921,.13842058,.10495627,.12234043,.08090046,.088550985,.092250921,,,
36081a,"Queens and Staten Island, New York City",3604104,35620,"New York-Newark-Jersey City, NY-NJ-PA",.02180795,.045252882,,.067055397,.044722721,.087765954,.062730625,.045252882,.067055397,.087765954,.02180795,.044722721,.062730625,,,
36081a,"Queens and Staten Island, New York City",3604105,35620,"New York-Newark-Jersey City, NY-NJ-PA",.064720362,.063886426,,.096209913,.084078714,.074468084,.056273062,.063886426,.096209913,.074468084,.064720362,.084078714,.056273062,,,
36081a,"Queens and Staten Island, New York City",3604106,35620,"New York-Newark-Jersey City, NY-NJ-PA",.04115371,.057675242,,.055393588,.050089445,.066489361,.070110701,.057675242,.055393588,.066489361,.04115371,.050089445,.070110701,,,
36081a,"Queens and Staten Island, New York City",3604107,35620,"New York-Newark-Jersey City, NY-NJ-PA",.060851213,.060337178,,.026239067,.029516995,.031914894,.039667897,.060337178,.026239067,.031914894,.060851213,.029516995,.039667897,,,
36081a,"Queens and Staten Island, New York City",3604108,35620,"New York-Newark-Jersey City, NY-NJ-PA",.010200492,.017746229,,.040816326,.033989266,.069148935,.056273062,.017746229,.040816326,.069148935,.010200492,.033989266,.056273062,,,
36081a,"Queens and Staten Island, New York City",3604109,35620,"New York-Newark-Jersey City, NY-NJ-PA",.047133312,.036379769,,.023323616,.040250447,.05319149,.069188192,.036379769,.023323616,.05319149,.047133312,.040250447,.069188192,,,
36081a,"Queens and Staten Island, New York City",3604110,35620,"New York-Newark-Jersey City, NY-NJ-PA",.068589516,.073646851,,.075801753,.070661895,.066489361,.068265684,.073646851,.075801753,.066489361,.068589516,.070661895,.068265684,,,
36081a,"Queens and Staten Island, New York City",3604111,35620,"New York-Newark-Jersey City, NY-NJ-PA",.087583542,.10204082,,.052478135,.066189624,.055851065,.070110701,.10204082,.052478135,.055851065,.087583542,.066189624,.070110701,,,
36081a,"Queens and Staten Island, New York City",3604112,35620,"New York-Newark-Jersey City, NY-NJ-PA",.11431586,.072759539,,.13702624,.11717352,.039893616,.070110701,.072759539,.13702624,.039893616,.11431586,.11717352,.070110701,,,
36081a,"Queens and Staten Island, New York City",3604113,35620,"New York-Newark-Jersey City, NY-NJ-PA",.074569114,.078970715,,.040816326,.071556352,.04255319,.035055351,.078970715,.040816326,.04255319,.074569114,.071556352,.035055351,,,
36081a,"Queens and Staten Island, New York City",3604114,35620,"New York-Newark-Jersey City, NY-NJ-PA",.028842771,.023957409,,.023323616,.034883723,.023936171,.022140222,.023957409,.023323616,.023936171,.028842771,.034883723,.022140222,,,
36103c,"Suffolk County, NY",3603301,35620,"New York-Newark-Jersey City, NY-NJ-PA",.051860202,,.051660515,.071570575,.046979867,.13818182,.046296295,.051860202,.071570575,.13818182,.12,.046979867,.051660515,.024096385,,
36103c,"Suffolk County, NY",3603302,35620,"New York-Newark-Jersey City, NY-NJ-PA",.043968432,,.022140222,.083499007,.087248325,.096363634,.074074075,.043968432,.083499007,.096363634,.12,.087248325,.022140222,.060240965,,
36103c,"Suffolk County, NY",3603303,35620,"New York-Newark-Jersey City, NY-NJ-PA",.04171364,,.029520296,.10337972,.060402684,.12727273,.12037037,.04171364,.10337972,.12727273,.079999998,.060402684,.029520296,.13253012,,
36103c,"Suffolk County, NY",3603304,35620,"New York-Newark-Jersey City, NY-NJ-PA",.057497181,,.025830258,.047713719,.080536909,.07090909,.10185185,.057497181,.047713719,.07090909,.12,.080536909,.025830258,.096385539,,
36103c,"Suffolk County, NY",3603305,35620,"New York-Newark-Jersey City, NY-NJ-PA",.064261556,,.073800735,.093439363,.067114092,.14545454,.046296295,.064261556,.093439363,.14545454,.039999999,.067114092,.073800735,.048192769,,
36103c,"Suffolk County, NY",3603306,35620,"New York-Newark-Jersey City, NY-NJ-PA",.11048478,,.12546125,.091451295,.10738255,.065454543,.074074075,.11048478,.091451295,.065454543,,.10738255,.12546125,.096385539,,
36103c,"Suffolk County, NY",3603307,35620,"New York-Newark-Jersey City, NY-NJ-PA",.069898531,,.084870845,.059642147,.060402684,.039999999,.10185185,.069898531,.059642147,.039999999,.079999998,.060402684,.084870845,.10843374,,
36103c,"Suffolk County, NY",3603308,35620,"New York-Newark-Jersey City, NY-NJ-PA",.080045097,,.073800735,.075546719,.046979867,.054545455,.064814813,.080045097,.075546719,.054545455,,.046979867,.073800735,.084337346,,
36103c,"Suffolk County, NY",3603309,35620,"New York-Newark-Jersey City, NY-NJ-PA",.073280722,,.059040591,.085487075,.046979867,.076363638,.055555556,.073280722,.085487075,.076363638,.079999998,.046979867,.059040591,.048192769,,
36103c,"Suffolk County, NY",3603310,35620,"New York-Newark-Jersey City, NY-NJ-PA",.14881623,,.23247233,.061630219,.14093959,.036363635,.09259259,.14881623,.061630219,.036363635,.12,.14093959,.23247233,.084337346,,
36103c,"Suffolk County, NY",3603311,35620,"New York-Newark-Jersey City, NY-NJ-PA",.068771139,,.051660515,.067594431,.080536909,.054545455,.11111111,.068771139,.067594431,.054545455,.079999998,.080536909,.051660515,.12048193,,
36103c,"Suffolk County, NY",3603312,35620,"New York-Newark-Jersey City, NY-NJ-PA",.094701238,,.084870845,.095427439,.080536909,.045454547,.055555556,.094701238,.095427439,.045454547,.079999998,.080536909,.084870845,.048192769,,
36103c,"Suffolk County, NY",3603313,35620,"New York-Newark-Jersey City, NY-NJ-PA",.094701238,,.084870845,.063618287,.093959734,.049090911,.055555556,.094701238,.063618287,.049090911,.079999998,.093959734,.084870845,.048192769,,
